account_id,out_degree,in_degree,total_sent,total_received,tx_count_60s,unique_receivers,unique_senders,neighbor_risk_ratio,two_hop_risk,flow_ratio,burst_ratio,degree_ratio,label
7420366566,0,1,0.0,1139.9540148917306,0,0,1,0.0,0.0,0.0,0.0,1,0
3206452805,1,0,112.49242631837005,0.0,1,1,0,0.0,0.0,112.49242631837005,1.0,2,0
7095013899,0,1,0.0,112.49242631837005,0,0,1,0.0,0.0,0.0,0.0,1,0
6176860709,1,0,2660.000542076881,0.0,1,1,0,0.0,0.0,2660.000542076881,1.0,2,0
6310998580,0,1,0.0,2660.000542076881,0,0,1,0.0,0.0,0.0,0.0,1,0
3613219601,2,1,18557.82939362139,1000.0,2,2,1,0.3333333333333333,0.5,18.55782939362139,1.0,3,1
1411365155,1,0,4478.966759819604,0.0,1,1,0,0.0,0.0,4478.966759819604,1.0,2,0
8342645228,0,1,0.0,4478.966759819604,0,0,1,0.0,0.0,0.0,0.0,1,0
6082137562,1,0,1651.1759440444662,0.0,1,1,0,0.0,0.0,1651.1759440444662,1.0,2,0
4639888494,0,1,0.0,1651.1759440444662,0,0,1,0.0,0.0,0.0,0.0,1,0
1541722856,1,0,2569.368163207447,0.0,1,1,0,0.0,0.0,2569.368163207447,1.0,2,0
9353466862,0,1,0.0,2569.368163207447,0,0,1,0.0,0.0,0.0,0.0,1,0
8222885629,1,0,51.61450087400602,0.0,1,1,0,0.0,0.0,51.61450087400602,1.0,2,0
6286566139,0,1,0.0,51.61450087400602,0,0,1,0.0,0.0,0.0,0.0,1,0
817212435,1,1,1076.4023747987858,500.0,1,1,1,0.25,0.0,2.1528047495975717,1.0,2,1
1811761608,0,1,0.0,1076.4023747987858,0,0,1,0.5,0.0,0.0,0.0,1,0
1982710669,1,0,7124.764427397516,0.0,1,1,0,0.5,1.0,7124.764427397516,1.0,2,0
2527100295,2,1,2580.9727479698618,1000.0,2,2,1,0.5,1.0,2.5809727479698616,1.0,3,1
8375121355,0,2,0.0,2580.9727479698618,0,0,2,0.5,0.0,0.0,0.0,0,1
4227185318,1,0,343.96814601180006,0.0,1,1,0,0.0,0.0,343.96814601180006,1.0,2,0
8894839430,0,1,0.0,343.96814601180006,0,0,1,0.0,0.0,0.0,0.0,1,0
3794172311,0,1,0.0,6981.4036202748575,0,0,1,0.0,0.0,0.0,0.0,1,0
1497614989,2,0,4715.678377268056,0.0,2,2,0,0.25,0.5,4715.678377268056,1.0,3,1
8824436599,0,1,0.0,3715.678377268055,0,0,1,0.5,0.0,0.0,0.0,1,0
6716795265,1,0,2144.971007070912,0.0,1,1,0,0.5,0.0,2144.971007070912,1.0,2,0
2394671007,0,2,0.0,2644.971007070912,0,0,2,0.25,0.0,0.0,0.0,0,1
9577602835,1,0,1162.2418736157408,0.0,1,1,0,0.0,0.0,1162.2418736157408,1.0,2,0
8681810638,0,1,0.0,1162.2418736157408,0,0,1,0.0,0.0,0.0,0.0,1,0
4636490823,1,0,937.1583972262639,0.0,1,1,0,0.0,0.0,937.1583972262639,1.0,2,0
6302621943,0,1,0.0,937.1583972262639,0,0,1,0.0,0.0,0.0,0.0,1,0
1421203789,0,1,0.0,7967.144662243686,0,0,1,0.0,0.0,0.0,0.0,1,0
2259167854,1,0,492.2289026979612,0.0,1,1,0,0.0,0.0,492.2289026979612,1.0,2,0
2560701510,0,1,0.0,492.2289026979612,0,0,1,0.0,0.0,0.0,0.0,1,0
8235808958,2,1,960.2756845468837,700.0,2,2,1,0.3333333333333333,0.5,1.371822406495548,1.0,3,1
3788972985,0,1,0.0,260.2756845468837,0,0,1,0.5,0.0,0.0,0.0,1,0
5508348233,1,0,5589.819749263577,0.0,1,1,0,0.5,1.0,5589.819749263577,1.0,2,0
3559909418,1,0,4923.062331195588,0.0,1,1,0,0.0,0.0,4923.062331195588,1.0,2,0
3107050889,0,1,0.0,4923.062331195588,0,0,1,0.0,0.0,0.0,0.0,1,0
105185176,1,1,6997.675370502943,504.5533787275254,1,1,1,0.0,0.0,13.869048678557967,1.0,2,0
7717401164,0,1,0.0,6997.675370502943,0,0,1,0.0,0.0,0.0,0.0,1,0
4978397216,1,1,7254.45796081685,1239.7367309807187,1,1,1,0.25,1.0,5.851611700718156,1.0,2,0
8930559737,1,2,700.0,7954.45796081685,1,1,2,0.3333333333333333,1.0,0.08800096794126704,1.0,1,1
8207246869,2,0,13912.173531212982,0.0,2,1,0,0.0,0.0,13912.173531212982,1.0,3,0
299782338,1,0,330.0538027735769,0.0,1,1,0,0.0,0.0,330.0538027735769,1.0,2,0
7742203807,0,1,0.0,330.0538027735769,0,0,1,0.0,0.0,0.0,0.0,1,0
4117755003,1,0,8595.116594649646,0.0,1,1,0,0.0,0.0,8595.116594649646,1.0,2,0
5599249157,1,0,700.7136202873932,0.0,1,1,0,0.0,0.0,700.7136202873932,1.0,2,0
5904802925,0,1,0.0,700.7136202873932,0,0,1,0.0,0.0,0.0,0.0,1,0
9575204551,1,0,415.14549863492033,0.0,1,1,0,0.0,0.0,415.14549863492033,1.0,2,0
7345303997,0,1,0.0,415.14549863492033,0,0,1,0.0,0.0,0.0,0.0,1,0
3606979593,0,2,0.0,10176.28452105941,0,0,1,0.5,0.0,0.0,0.0,0,0
5218904199,1,0,6637.012018967679,0.0,1,1,0,0.0,0.0,6637.012018967679,1.0,2,0
3580636597,1,0,7529.7579121256485,0.0,1,1,0,0.0,0.0,7529.7579121256485,1.0,2,0
6340026575,1,0,10.47382523443271,0.0,1,1,0,0.0,0.0,10.47382523443271,1.0,2,0
5920472050,0,1,0.0,10.47382523443271,0,0,1,0.0,0.0,0.0,0.0,1,0
4182571887,2,1,3967.8398276683174,1000.0,2,2,1,0.3333333333333333,1.0,3.9678398276683176,1.0,3,1
797997850,0,1,0.0,2967.8398276683174,0,0,1,0.5,0.0,0.0,0.0,1,0
1858089957,1,0,121.98919886502647,0.0,1,1,0,0.0,0.0,121.98919886502647,1.0,2,0
6470081575,0,1,0.0,121.98919886502647,0,0,1,0.0,0.0,0.0,0.0,1,0
151323243,1,0,2951.618132762288,0.0,1,1,0,0.0,0.0,2951.618132762288,1.0,2,0
5703240025,0,1,0.0,2951.618132762288,0,0,1,0.0,0.0,0.0,0.0,1,0
7096762618,1,0,5135.038166596613,0.0,1,1,0,0.0,0.0,5135.038166596613,1.0,2,0
151158173,1,0,21442.19566774059,0.0,1,1,0,0.0,0.0,21442.19566774059,1.0,2,0
8548056122,1,0,593.2865065654617,0.0,1,1,0,0.5,1.0,593.2865065654617,1.0,2,0
2125903586,1,2,1000.0,1593.2865065654617,1,1,2,0.3333333333333333,1.0,0.6276335083987069,1.0,1,1
8374633169,0,2,0.0,18328.80484676928,0,0,2,0.25,0.0,0.0,0.0,0,1
4538008036,0,1,0.0,10864.498844542677,0,0,1,0.0,0.0,0.0,0.0,1,0
7204657487,1,1,18925.790310259476,500.0,1,1,1,0.25,0.0,37.85158062051895,1.0,2,1
3275026821,0,1,0.0,18925.790310259476,0,0,1,0.5,0.0,0.0,0.0,1,0
9995637068,1,1,4622.1027541379435,500.0,1,1,1,0.5,1.0,9.244205508275886,1.0,2,1
5050358107,1,2,700.0,5322.1027541379435,1,1,2,0.5,0.5,0.1315269607404233,1.0,1,1
406694508,1,1,5962.487855778121,500.0,1,1,1,0.25,0.0,11.924975711556243,1.0,2,1
4852591739,0,1,0.0,5962.487855778121,0,0,1,0.5,0.0,0.0,0.0,1,0
8893411850,1,0,296.712189491049,0.0,1,1,0,0.5,1.0,296.712189491049,1.0,2,0
9377382377,1,2,700.0,996.712189491049,1,1,2,0.3333333333333333,1.0,0.7023090591050571,1.0,1,1
423981011,1,0,5821.866794119859,0.0,1,1,0,0.0,0.0,5821.866794119859,1.0,2,0
5266807955,0,1,0.0,5821.866794119859,0,0,1,0.0,0.0,0.0,0.0,1,0
9103091955,1,0,793.1953776551276,0.0,1,1,0,0.0,0.0,793.1953776551276,1.0,2,0
6178486333,0,1,0.0,793.1953776551276,0,0,1,0.0,0.0,0.0,0.0,1,0
7902870954,1,0,92.5877692970841,0.0,1,1,0,0.0,0.0,92.5877692970841,1.0,2,0
6195314229,0,1,0.0,92.5877692970841,0,0,1,0.0,0.0,0.0,0.0,1,0
1682971748,1,0,21412.498209549296,0.0,1,1,0,0.0,0.0,21412.498209549296,1.0,2,0
5860465098,0,1,0.0,21412.498209549296,0,0,1,0.0,0.0,0.0,0.0,1,0
8278374434,1,0,367.76374764755883,0.0,1,1,0,0.5,0.0,367.76374764755883,1.0,2,0
469404472,0,2,0.0,867.7637476475588,0,0,2,0.25,0.0,0.0,0.0,0,1
5872512221,1,0,248.63283209204738,0.0,1,1,0,0.0,0.0,248.63283209204738,1.0,2,0
5255062394,0,1,0.0,248.63283209204738,0,0,1,0.0,0.0,0.0,0.0,1,0
6185087731,1,0,3340.6233547476827,0.0,1,1,0,0.0,0.0,3340.6233547476827,1.0,2,0
8531285273,0,1,0.0,3340.6233547476827,0,0,1,0.0,0.0,0.0,0.0,1,0
9043015924,1,0,2032.577244749464,0.0,1,1,0,0.0,0.0,2032.577244749464,1.0,2,0
6660096827,0,1,0.0,2032.577244749464,0,0,1,0.0,0.0,0.0,0.0,1,0
8248826949,1,0,7057.819988477929,0.0,1,1,0,0.0,0.0,7057.819988477929,1.0,2,0
4383746166,1,0,2741.6763852359627,0.0,1,1,0,0.0,0.0,2741.6763852359627,1.0,2,0
379920258,0,1,0.0,2741.6763852359627,0,0,1,0.0,0.0,0.0,0.0,1,0
6115631534,1,0,757.3294959287573,0.0,1,1,0,0.5,1.0,757.3294959287573,1.0,2,0
5498937793,1,2,700.0,1457.3294959287573,1,1,2,0.3333333333333333,1.0,0.48033063350158123,1.0,1,1
7249249682,0,2,0.0,11450.624609869828,0,0,1,0.0,0.0,0.0,0.0,0,0
8659965885,1,0,2923.1577280930255,0.0,1,1,0,0.5,1.0,2923.1577280930255,1.0,2,0
6273014681,1,2,1000.0,3923.1577280930255,1,1,2,0.3333333333333333,0.3333333333333333,0.254896710585756,1.0,1,1
9216862356,1,0,12970.569013041437,0.0,1,1,0,0.5,1.0,12970.569013041437,1.0,2,0
8586388395,1,2,700.0,13670.569013041437,1,1,2,0.3333333333333333,1.0,0.051204891276450504,1.0,1,1
944098747,1,0,15010.17352502684,0.0,1,1,0,0.5,1.0,15010.17352502684,1.0,2,0
1193564264,1,2,700.0,15710.17352502684,1,1,2,0.3333333333333333,0.5,0.044557114463750276,1.0,1,1
6630578269,1,0,2023.737951278828,0.0,1,1,0,0.0,0.0,2023.737951278828,1.0,2,0
5504235715,0,1,0.0,2023.737951278828,0,0,1,0.0,0.0,0.0,0.0,1,0
8768198399,1,1,13273.746184812431,500.0,1,1,1,0.25,0.0,26.547492369624862,1.0,2,1
8572828015,0,1,0.0,5608.920983991773,0,0,1,0.0,0.0,0.0,0.0,1,0
6150161668,1,0,6144.4518778675565,0.0,1,1,0,0.0,0.0,6144.4518778675565,1.0,2,0
7520228028,0,1,0.0,6144.4518778675565,0,0,1,0.0,0.0,0.0,0.0,1,0
2773607558,0,1,0.0,6892.715971638273,0,0,1,0.0,0.0,0.0,0.0,1,0
2595978516,0,1,0.0,9616.225129494846,0,0,1,0.0,0.0,0.0,0.0,1,0
8402697545,0,1,0.0,13023.567609276755,0,0,1,0.0,0.0,0.0,0.0,1,0
3260527541,1,0,4033.0728022937406,0.0,1,1,0,0.0,0.0,4033.0728022937406,1.0,2,0
3467030170,0,1,0.0,4033.0728022937406,0,0,1,0.0,0.0,0.0,0.0,1,0
9180934204,1,0,8796.679148641202,0.0,1,1,0,0.0,0.0,8796.679148641202,1.0,2,0
2573051257,1,0,5909.674005189329,0.0,1,1,0,0.0,0.0,5909.674005189329,1.0,2,0
5277960020,0,1,0.0,5909.674005189329,0,0,1,0.0,0.0,0.0,0.0,1,0
1032937558,0,1,0.0,21865.465566145165,0,0,1,0.0,0.0,0.0,0.0,1,0
3310157274,1,0,1715.6362599038005,0.0,1,1,0,0.0,0.0,1715.6362599038005,1.0,2,0
2413756718,0,1,0.0,1715.6362599038005,0,0,1,0.0,0.0,0.0,0.0,1,0
6200832720,1,0,4201.248765742837,0.0,1,1,0,0.0,0.0,4201.248765742837,1.0,2,0
3083446905,1,0,954.7230833954711,0.0,1,1,0,0.0,0.0,954.7230833954711,1.0,2,0
9061868080,0,1,0.0,954.7230833954711,0,0,1,0.0,0.0,0.0,0.0,1,0
5849368337,1,0,2423.6885748598265,0.0,1,1,0,0.0,0.0,2423.6885748598265,1.0,2,0
4621382259,0,1,0.0,2423.6885748598265,0,0,1,0.0,0.0,0.0,0.0,1,0
1684586461,0,1,0.0,613.1311588032734,0,0,1,0.5,0.0,0.0,0.0,1,0
6849686539,1,0,1352.417721178803,0.0,1,1,0,0.5,1.0,1352.417721178803,1.0,2,0
231028956,1,2,1000.0,2352.417721178803,1,1,2,0.3333333333333333,1.0,0.42509457015095825,1.0,1,1
6972141333,1,0,3330.650185404988,0.0,1,1,0,0.0,0.0,3330.650185404988,1.0,2,0
6165326376,0,1,0.0,3330.650185404988,0,0,1,0.0,0.0,0.0,0.0,1,0
9365735467,1,0,18858.742736697943,0.0,1,1,0,0.0,0.0,18858.742736697943,1.0,2,0
432518499,1,0,13098.16486373704,0.0,1,1,0,0.0,0.0,13098.16486373704,1.0,2,0
5600344315,0,1,0.0,13098.16486373704,0,0,1,0.0,0.0,0.0,0.0,1,0
6358841235,1,0,2224.4178128886583,0.0,1,1,0,0.5,0.0,2224.4178128886583,1.0,2,0
9707028392,0,2,0.0,3224.4178128886583,0,0,2,0.25,0.0,0.0,0.0,0,1
8350272799,1,0,1558.8973286662838,0.0,1,1,0,0.0,0.0,1558.8973286662838,1.0,2,0
1569626108,0,1,0.0,1558.8973286662838,0,0,1,0.0,0.0,0.0,0.0,1,0
8219564239,2,1,2458.414353170365,1000.0,2,2,1,0.5,1.0,2.458414353170365,1.0,3,1
7008876594,1,1,1000.0,1458.414353170365,1,1,1,0.5,1.0,0.6856761919725736,1.0,2,1
6697923469,1,0,4131.841693879279,0.0,1,1,0,0.0,0.0,4131.841693879279,1.0,2,0
8920016144,0,1,0.0,4131.841693879279,0,0,1,0.0,0.0,0.0,0.0,1,0
3616692801,1,0,69.69030961477755,0.0,1,1,0,0.0,0.0,69.69030961477755,1.0,2,0
5220830087,0,1,0.0,69.69030961477755,0,0,1,0.0,0.0,0.0,0.0,1,0
5772390897,1,0,1522.9534998188028,0.0,1,1,0,0.0,0.0,1522.9534998188028,1.0,2,0
7364594931,0,1,0.0,1522.9534998188028,0,0,1,0.0,0.0,0.0,0.0,1,0
7660060571,1,0,1374.168585733742,0.0,1,1,0,0.0,0.0,1374.168585733742,1.0,2,0
5553149941,0,1,0.0,1374.168585733742,0,0,1,0.0,0.0,0.0,0.0,1,0
8535654929,1,0,725.6364987303499,0.0,1,1,0,0.0,0.0,725.6364987303499,1.0,2,0
1292432858,0,1,0.0,725.6364987303499,0,0,1,0.0,0.0,0.0,0.0,1,0
5141181153,1,0,791.3897267796574,0.0,1,1,0,0.0,0.0,791.3897267796574,1.0,2,0
9207253495,0,1,0.0,791.3897267796574,0,0,1,0.0,0.0,0.0,0.0,1,0
1908249712,1,0,3975.8757597014637,0.0,1,1,0,0.0,0.0,3975.8757597014637,1.0,2,0
4088637962,0,1,0.0,3975.8757597014637,0,0,1,0.0,0.0,0.0,0.0,1,0
1599151567,0,1,0.0,4274.319646561592,0,0,1,0.5,0.0,0.0,0.0,1,0
4218654393,1,0,414.4784287129832,0.0,1,1,0,0.0,0.0,414.4784287129832,1.0,2,0
3237052601,0,1,0.0,414.4784287129832,0,0,1,0.0,0.0,0.0,0.0,1,0
6959751971,1,0,4279.251022224603,0.0,1,1,0,0.5,0.0,4279.251022224603,1.0,2,0
9027966097,0,2,0.0,4779.251022224603,0,0,2,0.25,0.0,0.0,0.0,0,1
2369116599,1,0,16376.480754793663,0.0,1,1,0,0.5,0.0,16376.480754793663,1.0,2,0
6266999813,1,0,11431.736952655843,0.0,1,1,0,0.5,1.0,11431.736952655843,1.0,2,0
2587600007,5,1,2500.0,11431.736952655843,5,5,1,0.4166666666666667,1.0,0.2186894266683765,1.0,6,1
2483418869,0,1,0.0,7539.4268342774285,0,0,1,0.0,0.0,0.0,0.0,1,0
5995299665,1,0,11957.741271269091,0.0,1,1,0,0.0,0.0,11957.741271269091,1.0,2,0
7323084173,1,1,18205.417431164322,500.0,1,1,1,0.5,0.0,36.41083486232864,1.0,2,1
1509953998,0,1,0.0,7804.845876969716,0,0,1,0.0,0.0,0.0,0.0,1,0
7143010173,1,0,5246.125355119803,0.0,1,1,0,0.0,0.0,5246.125355119803,1.0,2,0
7136156272,1,0,168.37749521803704,0.0,1,1,0,0.0,0.0,168.37749521803704,1.0,2,0
5267880115,0,1,0.0,168.37749521803704,0,0,1,0.0,0.0,0.0,0.0,1,0
1651824870,1,0,1769.5644056798196,0.0,1,1,0,0.0,0.0,1769.5644056798196,1.0,2,0
3368473085,0,1,0.0,1769.5644056798196,0,0,1,0.0,0.0,0.0,0.0,1,0
4035848345,1,0,4971.524425506265,0.0,1,1,0,0.0,0.0,4971.524425506265,1.0,2,0
3174825918,0,1,0.0,4971.524425506265,0,0,1,0.0,0.0,0.0,0.0,1,0
8434457868,1,0,391.69759843027487,0.0,1,1,0,0.0,0.0,391.69759843027487,1.0,2,0
7372885823,0,1,0.0,391.69759843027487,0,0,1,0.0,0.0,0.0,0.0,1,0
479462521,1,1,616.0996678956241,500.0,1,1,1,0.25,0.0,1.2321993357912482,1.0,2,1
4699004325,0,1,0.0,616.0996678956241,0,0,1,0.5,0.0,0.0,0.0,1,0
6741147793,1,1,1160.4105851006882,1000.0,1,1,1,0.25,0.0,1.1604105851006883,1.0,2,1
4711358038,0,1,0.0,1160.4105851006882,0,0,1,0.5,0.0,0.0,0.0,1,0
1900227002,1,0,972.4078808534324,0.0,1,1,0,0.0,0.0,972.4078808534324,1.0,2,0
3015237774,0,1,0.0,972.4078808534324,0,0,1,0.0,0.0,0.0,0.0,1,0
8916668286,1,1,2420.375901296884,500.0,1,1,1,0.25,0.0,4.840751802593768,1.0,2,1
3583588029,0,1,0.0,2420.375901296884,0,0,1,0.5,0.0,0.0,0.0,1,0
9312861244,1,0,24107.75800611442,0.0,1,1,0,0.5,1.0,24107.75800611442,1.0,2,0
3213805967,1,0,14163.904339731818,0.0,1,1,0,0.0,0.0,14163.904339731818,1.0,2,0
7840880332,0,1,0.0,4436.220251400884,0,0,1,0.0,0.0,0.0,0.0,1,0
5612472848,0,2,0.0,3915.326041963962,0,0,2,0.25,0.0,0.0,0.0,0,1
3120847079,6,0,2573.634206419119,0.0,6,6,0,0.5,0.0,2573.634206419119,1.0,7,1
5200800781,0,2,0.0,1073.634206419119,0,0,2,0.5,0.0,0.0,0.0,0,1
9959847753,1,0,412.15846881504245,0.0,1,1,0,0.0,0.0,412.15846881504245,1.0,2,0
6981031835,0,1,0.0,412.15846881504245,0,0,1,0.0,0.0,0.0,0.0,1,0
1048480600,1,0,19572.374726311788,0.0,1,1,0,0.5,0.0,19572.374726311788,1.0,2,0
6754102153,0,2,0.0,20572.374726311788,0,0,2,0.25,0.0,0.0,0.0,0,1
5552304606,1,0,5663.350083094907,0.0,1,1,0,0.0,0.0,5663.350083094907,1.0,2,0
989974158,0,1,0.0,5663.350083094907,0,0,1,0.0,0.0,0.0,0.0,1,0
9671814521,1,0,1022.4814183988727,0.0,1,1,0,0.0,0.0,1022.4814183988727,1.0,2,0
6468964531,0,1,0.0,1022.4814183988727,0,0,1,0.0,0.0,0.0,0.0,1,0
2572808199,1,0,673.0169010610554,0.0,1,1,0,0.0,0.0,673.0169010610554,1.0,2,0
7523223921,0,1,0.0,673.0169010610554,0,0,1,0.0,0.0,0.0,0.0,1,0
9488300612,1,0,7583.304521825332,0.0,1,1,0,0.5,0.0,7583.304521825332,1.0,2,0
8776474286,0,2,0.0,8083.304521825332,0,0,2,0.25,0.0,0.0,0.0,0,1
1151481341,1,0,796.9686104440834,0.0,1,1,0,0.0,0.0,796.9686104440834,1.0,2,0
7024120025,0,1,0.0,796.9686104440834,0,0,1,0.0,0.0,0.0,0.0,1,0
6697419125,1,0,7680.073125022141,0.0,1,1,0,0.5,1.0,7680.073125022141,1.0,2,0
4659909437,1,0,10712.675278500574,0.0,1,1,0,0.0,0.0,10712.675278500574,1.0,2,0
4016309620,1,0,3218.801794171796,0.0,1,1,0,0.0,0.0,3218.801794171796,1.0,2,0
3664486901,0,1,0.0,3218.801794171796,0,0,1,0.0,0.0,0.0,0.0,1,0
9765674836,1,0,1361.6797579949935,0.0,1,1,0,0.0,0.0,1361.6797579949935,1.0,2,0
5930634382,0,1,0.0,1361.6797579949935,0,0,1,0.0,0.0,0.0,0.0,1,0
1144527098,1,0,1007.8972617630114,0.0,1,1,0,0.0,0.0,1007.8972617630114,1.0,2,0
1573801432,0,1,0.0,1007.8972617630114,0,0,1,0.0,0.0,0.0,0.0,1,0
4062313426,1,0,15525.303451477492,0.0,1,1,0,0.0,0.0,15525.303451477492,1.0,2,0
5645906625,0,1,0.0,15525.303451477492,0,0,1,0.0,0.0,0.0,0.0,1,0
1655245537,1,0,3547.709483855203,0.0,1,1,0,0.0,0.0,3547.709483855203,1.0,2,0
6303054928,0,1,0.0,3547.709483855203,0,0,1,0.0,0.0,0.0,0.0,1,0
7617666829,0,1,0.0,4533.289743077337,0,0,1,0.0,0.0,0.0,0.0,1,0
6883932008,0,1,0.0,10258.415350253155,0,0,1,0.0,0.0,0.0,0.0,1,0
7662302219,1,0,1747.870692503515,0.0,1,1,0,0.5,1.0,1747.870692503515,1.0,2,0
2038780642,1,2,1000.0,2747.870692503515,1,1,2,0.3333333333333333,0.5,0.36391814313828774,1.0,1,1
5518400941,1,0,5088.381747636445,0.0,1,1,0,0.0,0.0,5088.381747636445,1.0,2,0
6118549602,0,1,0.0,5088.381747636445,0,0,1,0.0,0.0,0.0,0.0,1,0
5003688705,1,0,1389.1461309024914,0.0,1,1,0,0.0,0.0,1389.1461309024914,1.0,2,0
5489514642,0,1,0.0,1389.1461309024914,0,0,1,0.0,0.0,0.0,0.0,1,0
4683170823,1,0,592.9225289840861,0.0,1,1,0,0.5,0.0,592.9225289840861,1.0,2,0
1071926353,0,2,0.0,1092.922528984086,0,0,2,0.25,0.0,0.0,0.0,0,1
6693329814,1,0,3170.444789683375,0.0,1,1,0,0.0,0.0,3170.444789683375,1.0,2,0
2784755986,0,1,0.0,3170.444789683375,0,0,1,0.0,0.0,0.0,0.0,1,0
5832927076,0,1,0.0,9892.31336463874,0,0,1,0.5,0.0,0.0,0.0,1,0
1283259754,1,0,2180.3457975472425,0.0,1,1,0,0.0,0.0,2180.3457975472425,1.0,2,0
8996236833,0,1,0.0,2180.3457975472425,0,0,1,0.0,0.0,0.0,0.0,1,0
2923216853,2,1,1130.0686852475492,1000.0,2,2,1,0.3333333333333333,0.8571428571428571,1.1300686852475492,1.0,3,1
5858600176,0,1,0.0,130.06868524754907,0,0,1,0.5,0.0,0.0,0.0,1,0
2969728250,1,1,485.35536510875625,500.0,1,1,1,0.25,0.0,0.9707107302175125,1.0,2,1
5410017221,0,1,0.0,485.35536510875625,0,0,1,0.5,0.0,0.0,0.0,1,0
7924201446,0,1,0.0,835.6189043114864,0,0,1,0.0,0.0,0.0,0.0,1,0
2054022856,1,0,22979.521409619018,0.0,1,1,0,0.0,0.0,22979.521409619018,1.0,2,0
8530153651,0,1,0.0,22979.521409619018,0,0,1,0.0,0.0,0.0,0.0,1,0
4237739179,1,0,8635.18620227356,0.0,1,1,0,0.0,0.0,8635.18620227356,1.0,2,0
2846742721,0,1,0.0,8635.18620227356,0,0,1,0.0,0.0,0.0,0.0,1,0
847085739,1,0,4047.4062147914055,0.0,1,1,0,0.0,0.0,4047.4062147914055,1.0,2,0
1915072818,0,1,0.0,4047.4062147914055,0,0,1,0.0,0.0,0.0,0.0,1,0
8964753844,1,0,2173.1820870737583,0.0,1,1,0,0.0,0.0,2173.1820870737583,1.0,2,0
1069374206,0,1,0.0,2173.1820870737583,0,0,1,0.0,0.0,0.0,0.0,1,0
9199525861,0,1,0.0,6678.099164630195,0,0,1,0.0,0.0,0.0,0.0,1,0
7835567493,1,0,241.2697233130335,0.0,1,1,0,0.0,0.0,241.2697233130335,1.0,2,0
4805499748,0,1,0.0,241.2697233130335,0,0,1,0.0,0.0,0.0,0.0,1,0
93607303,0,1,0.0,10317.151258090033,0,0,1,0.0,0.0,0.0,0.0,1,0
9136460589,0,1,0.0,13967.424643888315,0,0,1,0.0,0.0,0.0,0.0,1,0
5160368521,1,0,387.25390998245985,0.0,1,1,0,0.0,0.0,387.25390998245985,1.0,2,0
4837170425,0,1,0.0,387.25390998245985,0,0,1,0.0,0.0,0.0,0.0,1,0
5559627213,1,0,3931.7934577562005,0.0,1,1,0,0.0,0.0,3931.7934577562005,1.0,2,0
2701434021,0,1,0.0,3931.7934577562005,0,0,1,0.0,0.0,0.0,0.0,1,0
3935240690,1,0,285.6289219460544,0.0,1,1,0,0.0,0.0,285.6289219460544,1.0,2,0
4835743431,0,1,0.0,285.6289219460544,0,0,1,0.0,0.0,0.0,0.0,1,0
8744741584,1,0,769.9173288636073,0.0,1,1,0,0.0,0.0,769.9173288636073,1.0,2,0
5675697876,0,1,0.0,769.9173288636073,0,0,1,0.0,0.0,0.0,0.0,1,0
4781337233,1,0,970.7573399658736,0.0,1,1,0,0.0,0.0,970.7573399658736,1.0,2,0
9161019439,0,1,0.0,970.7573399658736,0,0,1,0.0,0.0,0.0,0.0,1,0
3755597977,1,0,13549.009813377868,0.0,1,1,0,0.0,0.0,13549.009813377868,1.0,2,0
9968335822,0,1,0.0,13549.009813377868,0,0,1,0.0,0.0,0.0,0.0,1,0
8293014194,1,0,5301.064453267688,0.0,1,1,0,0.5,0.0,5301.064453267688,1.0,2,0
2821044224,0,2,0.0,6301.064453267688,0,0,2,0.25,0.0,0.0,0.0,0,1
3098573757,1,0,3563.3848921167705,0.0,1,1,0,0.5,1.0,3563.3848921167705,1.0,2,0
1017657480,1,2,700.0,4263.38489211677,1,1,2,0.3333333333333333,1.0,0.16418878841887768,1.0,1,1
7773069042,1,0,4502.910805271733,0.0,1,1,0,0.5,1.0,4502.910805271733,1.0,2,0
4524645107,1,2,1000.0,5502.910805271733,1,1,2,0.3333333333333333,1.0,0.18172200774942784,1.0,1,1
4779352309,1,0,9804.243592934243,0.0,1,1,0,0.0,0.0,9804.243592934243,1.0,2,0
1689947317,0,1,0.0,9804.243592934243,0,0,1,0.0,0.0,0.0,0.0,1,0
9186430345,1,0,5060.191067167502,0.0,1,1,0,0.0,0.0,5060.191067167502,1.0,2,0
3354575344,0,1,0.0,5060.191067167502,0,0,1,0.0,0.0,0.0,0.0,1,0
1300794618,1,0,7807.377212536414,0.0,1,1,0,0.5,1.0,7807.377212536414,1.0,2,0
9762796943,1,0,7890.267589678337,0.0,1,1,0,0.0,0.0,7890.267589678337,1.0,2,0
1701666523,1,2,1000.0,1760.6899445547429,1,1,2,0.3333333333333333,0.0,0.5679591702631595,1.0,1,1
4752527973,1,0,2543.3411832632846,0.0,1,1,0,0.0,0.0,2543.3411832632846,1.0,2,0
8779943173,0,1,0.0,2543.3411832632846,0,0,1,0.0,0.0,0.0,0.0,1,0
5088960637,0,1,0.0,4401.963575267025,0,0,1,0.0,0.0,0.0,0.0,1,0
2947370387,1,0,2679.5793717960278,0.0,1,1,0,0.0,0.0,2679.5793717960278,1.0,2,0
4678539890,0,1,0.0,2679.5793717960278,0,0,1,0.0,0.0,0.0,0.0,1,0
5459041199,1,0,322.9953217194194,0.0,1,1,0,0.0,0.0,322.9953217194194,1.0,2,0
